;;Събития (опасности);Събития (опасности);Събития (опасности);Загинали лица;Загинали лица;Загинали лица;Пострадали лица;Пострадали лица;Пострадали лица;
Кюстендил;85821 Размирици, терористични актове, етнически конфликти, кибератаки;0;0;0;0;0;0;0;0;0;
Кюстендил;85822 Социални или икономически кризи;0;0;0;0;0;0;0;0;0;
Кюстендил;85823 Други неизброени;0;2;1;0;0;0;0;0;0;
Ловеч;85001 БЕДСТВИЯ И КРИЗИСНИ СЪБИТИЯ - ОБЩО;409;443;449;470;162;31;284;344;329;
Ловеч;85101 Геофизични;0;0;0;0;0;0;0;0;0;
Ловеч;85110 Земетресения;0;0;0;0;0;0;0;0;0;
Ловеч;85111 движение на земни пластове;0;0;0;0;0;0;0;0;0;
Ловеч;85112 цунами;0;0;0;0;0;0;0;0;0;
Ловеч;85120 Движение на маси (сухо);0;0;0;0;0;0;0;0;0;
Ловеч;85121 срутище;0;0;0;0;0;0;0;0;0;
Ловеч;85122 свлачище;0;0;0;0;0;0;0;0;0;
Ловеч;85123 пропадане на земята или слягане;0;0;0;0;0;0;0;0;0;
Ловеч;85130 Вулканична дейност;0;0;0;0;0;0;0;0;0;
Ловеч;85131 вулканична пепел;0;0;0;0;0;0;0;0;0;
Ловеч;85132 лахар;0;0;0;0;0;0;0;0;0;
Ловеч;85133 пирокластичен поток;0;0;0;0;0;0;0;0;0;
Ловеч;85134 лава;0;0;0;0;0;0;0;0;0;
Ловеч;85201 Метеорологични;2;0;2;0;0;0;0;0;0;
Ловеч;85210 Буря;1;0;0;0;0;0;0;0;0;
Ловеч;85211 градушка;0;0;0;0;0;0;0;0;0;
Ловеч;85212 светкавица/гръмотевична буря;0;0;0;0;0;0;0;0;0;
Ловеч;85213 обилен дъжд;1;0;0;0;0;0;0;0;0;
Ловеч;85214 смерч (торнадо);0;0;0;0;0;0;0;0;0;
Ловеч;85215 пясъчна/прашна буря;0;0;0;0;0;0;0;0;0;
Ловеч;85216 силна буря;0;0;0;0;0;0;0;0;0;
Ловеч;85217 вятър;0;0;0;0;0;0;0;0;0;
Ловеч;85220 Екстремни температури;1;0;2;0;0;0;0;0;0;
Ловеч;85221 студена вълна (в т.ч. слани);0;0;0;0;0;0;0;0;0;
Ловеч;85222 топлинна вълна;1;0;2;0;0;0;0;0;0;
Ловеч;85230 Сурови зимни условия;0;0;0;0;0;0;0;0;0;
Ловеч;85231 сняг/лед;0;0;0;0;0;0;0;0;0;
Ловеч;85232 зимна буря/виелица;0;0;0;0;0;0;0;0;0;
Ловеч;85233 мраз/скреж;0;0;0;0;0;0;0;0;0;
Ловеч;85240 Мъгла;0;0;0;0;0;0;0;0;0;
Ловеч;85301 Хидроложки;0;0;1;0;0;0;0;0;0;
Ловеч;85310 Наводнение;0;0;1;0;0;0;0;0;0;
Ловеч;85311 дъждовно;0;0;0;0;0;0;0;0;0;
Ловеч;85312 инфраструктурно;0;0;0;0;0;0;0;0;0;
Ловеч;85313 морско;0;0;0;0;0;0;0;0;0;
Ловеч;85314 от подземни води;0;0;0;0;0;0;0;0;0;
Ловеч;85315 речно;0;0;1;0;0;0;0;0;0;
Ловеч;85320 Лавина;0;0;0;0;0;0;0;0;0;
Ловеч;85330 Кален поток;0;0;0;0;0;0;0;0;0;
Ловеч;85401 Климатоложки;11;16;12;0;0;0;0;0;0;
Ловеч;85410 Суша;0;0;0;0;0;0;0;0;0;
Ловеч;85420 Стихиен пожар;11;16;12;0;0;0;0;0;0;
Ловеч;85421 горски пожар;2;5;3;0;0;0;0;0;0;
Ловеч;85422 полски пожар: храсти, шубраци, пасища, торф;9;11;9;0;0;0;0;0;0;
Ловеч;85501 Биологични;1;1;0;432;139;0;.;.;0;
Ловеч;85510 Инфекциозни заболявания при хората;1;1;0;432;139;0;.;.;0;
Ловеч;85511 вирусна болест;1;1;0;432;139;0;.;.;0;
Ловеч;85512 бактериална болест;0;0;0;0;0;0;0;0;0;
Ловеч;85513 паразитна болест;0;0;0;0;0;0;0;0;0;
Ловеч;85514 гъбична болест;0;0;0;0;0;0;0;0;0;
Ловеч;85520 Инфекциозни и зоонозни болести по животните;0;0;0;0;0;0;0;0;0;
Ловеч;85521 вирусна болест;0;0;0;0;0;0;0;0;0;
Ловеч;85522 бактериална болест;0;0;0;0;0;0;0;0;0;
Ловеч;85523 паразитна болест;0;0;0;0;0;0;0;0;0;
Ловеч;85524 гъбична болест;0;0;0;0;0;0;0;0;0;
Ловеч;85525 прионова болест;0;0;0;0;0;0;0;0;0;
Ловеч;85530 Нашествие на вредители;0;0;0;0;0;0;0;0;0;
Ловеч;85531 нашествие на насекоми;0;0;0;0;0;0;0;0;0;
Ловеч;85532 нашествие на други вредители;0;0;0;0;0;0;0;0;0;
Ловеч;85601 Космически явления;0;0;0;0;0;0;0;0;0;
Ловеч;85610 Сблъсък;0;0;0;0;0;0;0;0;0;
Ловеч;85611 метеоритен удар;0;0;0;0;0;0;0;0;0;
Ловеч;85612 въздушен взрив;0;0;0;0;0;0;0;0;0;
Ловеч;85620 Космическа буря;0;0;0;0;0;0;0;0;0;
Ловеч;85621 енергийни частици;0;0;0;0;0;0;0;0;0;
Ловеч;85622 геомагнитна буря;0;0;0;0;0;0;0;0;0;
Ловеч;85623 шокова вълна;0;0;0;0;0;0;0;0;0;
Ловеч;85701 Техногенни;394;424;434;38;23;31;284;344;329;
Ловеч;85710 Промишлена авария;14;10;17;0;0;0;0;1;0;
Ловеч;85711 химически разлив;0;0;0;0;0;0;0;0;0;
Ловеч;85712 срутване;0;0;0;0;0;0;0;0;0;
Ловеч;85713 експлозия;0;0;0;0;0;0;0;0;0;
Ловеч;85714 пожар;14;9;17;0;0;0;0;1;0;
Ловеч;85715 теч на газ;0;1;0;0;0;0;0;0;0;
Ловеч;85716 отравяне;0;0;0;0;0;0;0;0;0;
Ловеч;85717 радиация;0;0;0;0;0;0;0;0;0;
Ловеч;85718 нефтен разлив;0;0;0;0;0;0;0;0;0;
Ловеч;85719 други (промишлени);0;0;0;0;0;0;0;0;0;
Ловеч;85720 Други аварии (непромишлени);174;186;194;8;5;4;4;8;7;
Ловеч;85721 срутване (непромишлено);0;0;0;0;0;0;0;0;0;
Ловеч;85722 експлозия (непромишлена);0;0;0;0;0;0;0;0;0;
Ловеч;85723 пожар (непромишлен);174;186;194;8;5;4;4;8;7;
Ловеч;85724 други (непромишлени);0;0;0;0;0;0;0;0;0;
Ловеч;85730 Транспортнаи аварии/инциденти;206;228;223;30;18;27;280;335;322;
Ловеч;85731 въздухоплавателни;0;0;0;0;0;0;0;0;0;
Ловеч;85732 пътни;205;228;222;29;18;27;280;335;321;
Ловеч;85733 железопътни;1;0;1;1;0;0;0;0;1;
Ловеч;85734 воднотранспортни;0;0;0;0;0;0;0;0;0;
Ловеч;85801 Други бедствия и кризи;1;2;0;0;0;0;0;0;0;
Ловеч;85810 Деградиране на околната среда;1;1;0;0;0;0;0;0;0;
Ловеч;85811 деградация на почвите (почвена ерозия);0;0;0;0;0;0;0;0;0;
Ловеч;85812 обезлесяване;0;0;0;0;0;0;0;0;0;
Ловеч;85813 други, свързани с деградиране на околната среда;1;1;0;0;0;0;0;0;0;
Ловеч;85820 Други, в т.ч.;0;1;0;0;0;0;0;0;0;
Ловеч;85821 Размирици, терористични актове, етнически конфликти, кибератаки;0;0;0;0;0;0;0;0;0;
Ловеч;85822 Социални или икономически кризи;0;0;0;0;0;0;0;0;0;
Ловеч;85823 Други неизброени;0;1;0;0;0;0;0;0;0;
Монтана;85001 БЕДСТВИЯ И КРИЗИСНИ СЪБИТИЯ - ОБЩО;360;414;406;679;218;14;209;262;298;
Монтана;85101 Геофизични;0;1;0;0;0;0;0;0;0;
Монтана;85110 Земетресения;0;0;0;0;0;0;0;0;0;
Монтана;85111 движение на земни пластове;0;0;0;0;0;0;0;0;0;
Монтана;85112 цунами;0;0;0;0;0;0;0;0;0;
Монтана;85120 Движение на маси (сухо);0;1;0;0;0;0;0;0;0;
Монтана;85121 срутище;0;0;0;0;0;0;0;0;0;
Монтана;85122 свлачище;0;1;0;0;0;0;0;0;0;
Монтана;85123 пропадане на земята или слягане;0;0;0;0;0;0;0;0;0;
Монтана;85130 Вулканична дейност;0;0;0;0;0;0;0;0;0;
Монтана;85131 вулканична пепел;0;0;0;0;0;0;0;0;0;
Монтана;85132 лахар;0;0;0;0;0;0;0;0;0;
Монтана;85133 пирокластичен поток;0;0;0;0;0;0;0;0;0;
Монтана;85134 лава;0;0;0;0;0;0;0;0;0;
Монтана;85201 Метеорологични;5;2;5;0;0;0;0;0;0;
Монтана;85210 Буря;5;2;5;0;0;0;0;0;0;
Монтана;85211 градушка;0;0;0;0;0;0;0;0;0;
Монтана;85212 светкавица/гръмотевична буря;0;0;0;0;0;0;0;0;0;
Монтана;85213 обилен дъжд;5;2;5;0;0;0;0;0;0;
Монтана;85214 смерч (торнадо);0;0;0;0;0;0;0;0;0;
Монтана;85215 пясъчна/прашна буря;0;0;0;0;0;0;0;0;0;
Монтана;85216 силна буря;0;0;0;0;0;0;0;0;0;
Монтана;85217 вятър;0;0;0;0;0;0;0;0;0;
Монтана;85220 Екстремни температури;0;0;0;0;0;0;0;0;0;
Монтана;85221 студена вълна (в т.ч. слани);0;0;0;0;0;0;0;0;0;
Монтана;85222 топлинна вълна;0;0;0;0;0;0;0;0;0;
Монтана;85230 Сурови зимни условия;0;0;0;0;0;0;0;0;0;
Монтана;85231 сняг/лед;0;0;0;0;0;0;0;0;0;
Монтана;85232 зимна буря/виелица;0;0;0;0;0;0;0;0;0;
Монтана;85233 мраз/скреж;0;0;0;0;0;0;0;0;0;
Монтана;85240 Мъгла;0;0;0;0;0;0;0;0;0;
Монтана;85301 Хидроложки;0;2;8;0;0;0;0;0;0;
Монтана;85310 Наводнение;0;2;8;0;0;0;0;0;0;
Монтана;85311 дъждовно;0;2;5;0;0;0;0;0;0;
Монтана;85312 инфраструктурно;0;0;0;0;0;0;0;0;0;
Монтана;85313 морско;0;0;0;0;0;0;0;0;0;
Монтана;85314 от подземни води;0;0;0;0;0;0;0;0;0;
Монтана;85315 речно;0;0;3;0;0;0;0;0;0;
Монтана;85320 Лавина;0;0;0;0;0;0;0;0;0;
Монтана;85330 Кален поток;0;0;0;0;0;0;0;0;0;
Монтана;85401 Климатоложки;28;31;19;0;0;0;0;0;0;
Монтана;85410 Суша;0;0;0;0;0;0;0;0;0;
Монтана;85420 Стихиен пожар;28;31;19;0;0;0;0;0;0;
Монтана;85421 горски пожар;3;5;0;0;0;0;0;0;0;
Монтана;85422 полски пожар: храсти, шубраци, пасища, торф;25;26;19;0;0;0;0;0;0;
Монтана;85501 Биологични;1;1;0;661;203;0;.;.;0;
Монтана;85510 Инфекциозни заболявания при хората;1;1;0;661;203;0;.;.;0;
Монтана;85511 вирусна болест;1;1;0;661;203;0;.;.;0;
Монтана;85512 бактериална болест;0;0;0;0;0;0;0;0;0;
Монтана;85513 паразитна болест;0;0;0;0;0;0;0;0;0;
Монтана;85514 гъбична болест;0;0;0;0;0;0;0;0;0;
Монтана;85520 Инфекциозни и зоонозни болести по животните;0;0;0;0;0;0;0;0;0;
Монтана;85521 вирусна болест;0;0;0;0;0;0;0;0;0;
Монтана;85522 бактериална болест;0;0;0;0;0;0;0;0;0;
Монтана;85523 паразитна болест;0;0;0;0;0;0;0;0;0;
Монтана;85524 гъбична болест;0;0;0;0;0;0;0;0;0;
Монтана;85525 прионова болест;0;0;0;0;0;0;0;0;0;
Монтана;85530 Нашествие на вредители;0;0;0;0;0;0;0;0;0;
Монтана;85531 нашествие на насекоми;0;0;0;0;0;0;0;0;0;
Монтана;85532 нашествие на други вредители;0;0;0;0;0;0;0;0;0;
Монтана;85601 Космически явления;0;0;0;0;0;0;0;0;0;
Монтана;85610 Сблъсък;0;0;0;0;0;0;0;0;0;
Монтана;85611 метеоритен удар;0;0;0;0;0;0;0;0;0;
Монтана;85612 въздушен взрив;0;0;0;0;0;0;0;0;0;
Монтана;85620 Космическа буря;0;0;0;0;0;0;0;0;0;
Монтана;85621 енергийни частици;0;0;0;0;0;0;0;0;0;
Монтана;85622 геомагнитна буря;0;0;0;0;0;0;0;0;0;
Монтана;85623 шокова вълна;0;0;0;0;0;0;0;0;0;
Монтана;85701 Техногенни;326;376;374;18;15;14;209;262;298;
Монтана;85710 Промишлена авария;6;6;4;0;0;0;0;0;0;
Монтана;85711 химически разлив;0;0;0;0;0;0;0;0;0;
Монтана;85712 срутване;0;0;0;0;0;0;0;0;0;
Монтана;85713 експлозия;0;0;0;0;0;0;0;0;0;
Монтана;85714 пожар;6;5;4;0;0;0;0;0;0;
Монтана;85715 теч на газ;0;0;0;0;0;0;0;0;0;
Монтана;85716 отравяне;0;1;0;0;0;0;0;0;0;
Монтана;85717 радиация;0;0;0;0;0;0;0;0;0;
Монтана;85718 нефтен разлив;0;0;0;0;0;0;0;0;0;
Монтана;85719 други (промишлени);0;0;0;0;0;0;0;0;0;
Монтана;85720 Други аварии (непромишлени);159;169;168;3;2;1;2;5;7;
Монтана;85721 срутване (непромишлено);0;0;0;0;0;0;0;0;0;
Монтана;85722 експлозия (непромишлена);0;0;0;0;0;0;0;0;0;
Монтана;85723 пожар (непромишлен);159;169;168;3;2;1;2;5;7;
Монтана;85724 други (непромишлени);0;0;0;0;0;0;0;0;0;
Монтана;85730 Транспортнаи аварии/инциденти;161;201;202;15;13;13;207;257;291;
Монтана;85731 въздухоплавателни;0;0;0;0;0;0;0;0;0;
Монтана;85732 пътни;161;201;202;15;13;13;207;257;291;
Монтана;85733 железопътни;0;0;0;0;0;0;0;0;0;
Монтана;85734 воднотранспортни;0;0;0;0;0;0;0;0;0;
Монтана;85801 Други бедствия и кризи;0;1;0;0;0;0;0;0;0;
Монтана;85810 Деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Монтана;85811 деградация на почвите (почвена ерозия);0;0;0;0;0;0;0;0;0;
Монтана;85812 обезлесяване;0;0;0;0;0;0;0;0;0;
Монтана;85813 други, свързани с деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Монтана;85820 Други, в т.ч.;0;1;0;0;0;0;0;0;0;
Монтана;85821 Размирици, терористични актове, етнически конфликти, кибератаки;0;0;0;0;0;0;0;0;0;
Монтана;85822 Социални или икономически кризи;0;0;0;0;0;0;0;0;0;
Монтана;85823 Други неизброени;0;1;0;0;0;0;0;0;0;
Пазарджик;85001 БЕДСТВИЯ И КРИЗИСНИ СЪБИТИЯ - ОБЩО;510;519;505;844;291;23;270;318;362;
Пазарджик;85101 Геофизични;4;2;2;0;0;0;0;0;0;
Пазарджик;85110 Земетресения;0;0;0;0;0;0;0;0;0;
Пазарджик;85111 движение на земни пластове;0;0;0;0;0;0;0;0;0;
Пазарджик;85112 цунами;0;0;0;0;0;0;0;0;0;
Пазарджик;85120 Движение на маси (сухо);4;2;2;0;0;0;0;0;0;
Пазарджик;85121 срутище;0;0;0;0;0;0;0;0;0;
Пазарджик;85122 свлачище;3;2;2;0;0;0;0;0;0;
Пазарджик;85123 пропадане на земята или слягане;1;0;0;0;0;0;0;0;0;
Пазарджик;85130 Вулканична дейност;0;0;0;0;0;0;0;0;0;
Пазарджик;85131 вулканична пепел;0;0;0;0;0;0;0;0;0;
Пазарджик;85132 лахар;0;0;0;0;0;0;0;0;0;
Пазарджик;85133 пирокластичен поток;0;0;0;0;0;0;0;0;0;
Пазарджик;85134 лава;0;0;0;0;0;0;0;0;0;
Пазарджик;85201 Метеорологични;3;0;3;0;0;0;0;0;0;
Пазарджик;85210 Буря;1;0;0;0;0;0;0;0;0;
Пазарджик;85211 градушка;0;0;0;0;0;0;0;0;0;
Пазарджик;85212 светкавица/гръмотевична буря;0;0;0;0;0;0;0;0;0;
Пазарджик;85213 обилен дъжд;1;0;0;0;0;0;0;0;0;
Пазарджик;85214 смерч (торнадо);0;0;0;0;0;0;0;0;0;
Пазарджик;85215 пясъчна/прашна буря;0;0;0;0;0;0;0;0;0;
